,TransactionNo,Items,DateTime,Daypart,DayType,date,time,location
270,129,Coffee,2016-10-31 11:59:23,Morning,Weekday,2016-10-31,11:59:23,Plattling
271,129,Coffee,2016-10-31 11:59:23,Morning,Weekday,2016-10-31,11:59:23,Wallersdorf
272,129,Cake,2016-10-31 11:59:23,Morning,Weekday,2016-10-31,11:59:23,Plattling
273,130,Coffee,2016-10-31 12:03:12,Afternoon,Weekday,2016-10-31,12:03:12,Deggendorf
274,130,Coffee,2016-10-31 12:03:12,Afternoon,Weekday,2016-10-31,12:03:12,Plattling
275,130,Muffin,2016-10-31 12:03:12,Afternoon,Weekday,2016-10-31,12:03:12,Wallersdorf
276,131,Bread,2016-10-31 12:08:28,Afternoon,Weekday,2016-10-31,12:08:28,Wallersdorf
277,131,Coffee,2016-10-31 12:08:28,Afternoon,Weekday,2016-10-31,12:08:28,Wallersdorf
278,132,Tea,2016-10-31 12:14:20,Afternoon,Weekday,2016-10-31,12:14:20,Plattling
279,132,Juice,2016-10-31 12:14:20,Afternoon,Weekday,2016-10-31,12:14:20,Deggendorf
280,132,Pick and Mix Bowls,2016-10-31 12:14:20,Afternoon,Weekday,2016-10-31,12:14:20,Deggendorf
281,132,Cookies,2016-10-31 12:14:20,Afternoon,Weekday,2016-10-31,12:14:20,Wallersdorf
282,133,Hearty & Seasonal,2016-10-31 12:16:32,Afternoon,Weekday,2016-10-31,12:16:32,Deggendorf
283,133,Soup,2016-10-31 12:16:32,Afternoon,Weekday,2016-10-31,12:16:32,Plattling
284,134,Hearty & Seasonal,2016-10-31 12:19:37,Afternoon,Weekday,2016-10-31,12:19:37,Wallersdorf
285,134,Tea,2016-10-31 12:19:37,Afternoon,Weekday,2016-10-31,12:19:37,Plattling
286,134,Farm House,2016-10-31 12:19:37,Afternoon,Weekday,2016-10-31,12:19:37,Wallersdorf
287,135,Bread,2016-10-31 12:20:21,Afternoon,Weekday,2016-10-31,12:20:21,Plattling
288,136,Tea,2016-10-31 12:27:41,Afternoon,Weekday,2016-10-31,12:27:41,Deggendorf
289,136,Soup,2016-10-31 12:27:41,Afternoon,Weekday,2016-10-31,12:27:41,Wallersdorf
290,137,Farm House,2016-10-31 12:37:07,Afternoon,Weekday,2016-10-31,12:37:07,Deggendorf
291,138,Soup,2016-10-31 12:43:35,Afternoon,Weekday,2016-10-31,12:43:35,Plattling
292,138,Hearty & Seasonal,2016-10-31 12:43:35,Afternoon,Weekday,2016-10-31,12:43:35,Wallersdorf
293,138,Coffee,2016-10-31 12:43:35,Afternoon,Weekday,2016-10-31,12:43:35,Wallersdorf
294,139,Bread,2016-10-31 12:50:57,Afternoon,Weekday,2016-10-31,12:50:57,Wallersdorf
295,139,Muffin,2016-10-31 12:50:57,Afternoon,Weekday,2016-10-31,12:50:57,Deggendorf
296,139,Hearty & Seasonal,2016-10-31 12:50:57,Afternoon,Weekday,2016-10-31,12:50:57,Plattling
297,140,Coffee,2016-10-31 12:53:33,Afternoon,Weekday,2016-10-31,12:53:33,Plattling
298,140,Coffee,2016-10-31 12:53:33,Afternoon,Weekday,2016-10-31,12:53:33,Wallersdorf
299,140,Cookies,2016-10-31 12:53:33,Afternoon,Weekday,2016-10-31,12:53:33,Plattling
300,141,Bread,2016-10-31 12:54:28,Afternoon,Weekday,2016-10-31,12:54:28,Wallersdorf
301,142,Tea,2016-10-31 12:56:47,Afternoon,Weekday,2016-10-31,12:56:47,Deggendorf
302,142,Muffin,2016-10-31 12:56:47,Afternoon,Weekday,2016-10-31,12:56:47,Deggendorf
303,143,Tea,2016-10-31 12:59:08,Afternoon,Weekday,2016-10-31,12:59:08,Deggendorf
304,144,Soup,2016-10-31 13:02:11,Afternoon,Weekday,2016-10-31,13:02:11,Plattling
305,144,Hearty & Seasonal,2016-10-31 13:02:11,Afternoon,Weekday,2016-10-31,13:02:11,Wallersdorf
306,145,Coffee,2016-10-31 13:05:49,Afternoon,Weekday,2016-10-31,13:05:49,Deggendorf
307,145,Tea,2016-10-31 13:05:49,Afternoon,Weekday,2016-10-31,13:05:49,Deggendorf
308,145,Focaccia,2016-10-31 13:05:49,Afternoon,Weekday,2016-10-31,13:05:49,Plattling
309,146,Sandwich,2016-10-31 13:08:30,Afternoon,Weekday,2016-10-31,13:08:30,Plattling
310,147,Tartine,2016-10-31 13:09:31,Afternoon,Weekday,2016-10-31,13:09:31,Wallersdorf
311,147,Coffee,2016-10-31 13:09:31,Afternoon,Weekday,2016-10-31,13:09:31,Plattling
312,148,Fudge,2016-10-31 13:21:17,Afternoon,Weekday,2016-10-31,13:21:17,Wallersdorf
313,148,Coffee,2016-10-31 13:21:17,Afternoon,Weekday,2016-10-31,13:21:17,Wallersdorf
314,148,Coffee,2016-10-31 13:21:17,Afternoon,Weekday,2016-10-31,13:21:17,Deggendorf
315,149,Coffee,2016-10-31 13:26:03,Afternoon,Weekday,2016-10-31,13:26:03,Plattling
316,150,Bread,2016-10-31 13:31:33,Afternoon,Weekday,2016-10-31,13:31:33,Wallersdorf
317,151,Coke,2016-10-31 13:50:17,Afternoon,Weekday,2016-10-31,13:50:17,Wallersdorf
318,151,Soup,2016-10-31 13:50:17,Afternoon,Weekday,2016-10-31,13:50:17,Wallersdorf
319,152,Muffin,2016-10-31 13:51:18,Afternoon,Weekday,2016-10-31,13:51:18,Deggendorf
320,153,Tea,2016-10-31 13:55:22,Afternoon,Weekday,2016-10-31,13:55:22,Wallersdorf
321,153,Coffee,2016-10-31 13:55:22,Afternoon,Weekday,2016-10-31,13:55:22,Wallersdorf
322,153,Cookies,2016-10-31 13:55:22,Afternoon,Weekday,2016-10-31,13:55:22,Deggendorf
323,153,Muffin,2016-10-31 13:55:22,Afternoon,Weekday,2016-10-31,13:55:22,Wallersdorf
324,154,Mighty Protein,2016-10-31 14:00:21,Afternoon,Weekday,2016-10-31,14:00:21,Deggendorf
325,154,Hearty & Seasonal,2016-10-31 14:00:21,Afternoon,Weekday,2016-10-31,14:00:21,Deggendorf
326,154,Coffee,2016-10-31 14:00:21,Afternoon,Weekday,2016-10-31,14:00:21,Deggendorf
327,154,Coke,2016-10-31 14:00:21,Afternoon,Weekday,2016-10-31,14:00:21,Plattling
328,155,Tea,2016-10-31 14:01:30,Afternoon,Weekday,2016-10-31,14:01:30,Plattling
329,155,Muffin,2016-10-31 14:01:30,Afternoon,Weekday,2016-10-31,14:01:30,Plattling
330,155,Sandwich,2016-10-31 14:01:30,Afternoon,Weekday,2016-10-31,14:01:30,Plattling
331,156,Coffee,2016-10-31 14:04:16,Afternoon,Weekday,2016-10-31,14:04:16,Deggendorf
332,156,Muffin,2016-10-31 14:04:16,Afternoon,Weekday,2016-10-31,14:04:16,Wallersdorf
333,157,Coffee,2016-10-31 14:05:07,Afternoon,Weekday,2016-10-31,14:05:07,Deggendorf
334,157,Bread,2016-10-31 14:05:07,Afternoon,Weekday,2016-10-31,14:05:07,Deggendorf
335,158,Coffee,2016-10-31 14:20:29,Afternoon,Weekday,2016-10-31,14:20:29,Deggendorf
336,158,Muffin,2016-10-31 14:20:29,Afternoon,Weekday,2016-10-31,14:20:29,Plattling
337,159,Bread,2016-10-31 14:22:31,Afternoon,Weekday,2016-10-31,14:22:31,Deggendorf
338,159,Hot chocolate,2016-10-31 14:22:31,Afternoon,Weekday,2016-10-31,14:22:31,Plattling
339,159,Cookies,2016-10-31 14:22:31,Afternoon,Weekday,2016-10-31,14:22:31,Plattling
340,160,Mineral water,2016-10-31 14:35:27,Afternoon,Weekday,2016-10-31,14:35:27,Plattling
341,160,Muffin,2016-10-31 14:35:27,Afternoon,Weekday,2016-10-31,14:35:27,Plattling
342,161,Tea,2016-10-31 14:42:34,Afternoon,Weekday,2016-10-31,14:42:34,Deggendorf
343,162,Muffin,2016-10-31 14:44:48,Afternoon,Weekday,2016-10-31,14:44:48,Plattling
344,163,Coffee,2016-10-31 14:47:16,Afternoon,Weekday,2016-10-31,14:47:16,Plattling
345,163,Juice,2016-10-31 14:47:16,Afternoon,Weekday,2016-10-31,14:47:16,Deggendorf
346,164,Coffee,2016-10-31 14:47:36,Afternoon,Weekday,2016-10-31,14:47:36,Wallersdorf
347,164,Muffin,2016-10-31 14:47:36,Afternoon,Weekday,2016-10-31,14:47:36,Wallersdorf
348,165,Tea,2016-10-31 14:48:49,Afternoon,Weekday,2016-10-31,14:48:49,Wallersdorf
349,166,Coffee,2016-10-31 14:49:28,Afternoon,Weekday,2016-10-31,14:49:28,Wallersdorf
350,166,Muffin,2016-10-31 14:49:28,Afternoon,Weekday,2016-10-31,14:49:28,Wallersdorf
351,167,Sandwich,2016-10-31 14:50:42,Afternoon,Weekday,2016-10-31,14:50:42,Deggendorf
352,167,Hearty & Seasonal,2016-10-31 14:50:42,Afternoon,Weekday,2016-10-31,14:50:42,Plattling
353,167,Bread,2016-10-31 14:50:42,Afternoon,Weekday,2016-10-31,14:50:42,Plattling
354,167,Mineral water,2016-10-31 14:50:42,Afternoon,Weekday,2016-10-31,14:50:42,Plattling
355,168,Tea,2016-10-31 14:56:25,Afternoon,Weekday,2016-10-31,14:56:25,Deggendorf
356,168,Coffee,2016-10-31 14:56:25,Afternoon,Weekday,2016-10-31,14:56:25,Deggendorf
357,169,Mineral water,2016-10-31 15:05:17,Afternoon,Weekday,2016-10-31,15:05:17,Deggendorf
358,170,Coffee,2016-10-31 15:16:49,Afternoon,Weekday,2016-10-31,15:16:49,Wallersdorf
359,171,Soup,2016-10-31 15:20:16,Afternoon,Weekday,2016-10-31,15:20:16,Deggendorf
360,171,Tea,2016-10-31 15:20:16,Afternoon,Weekday,2016-10-31,15:20:16,Plattling
361,172,Bread,2016-10-31 17:06:47,Evening,Weekday,2016-10-31,17:06:47,Plattling
362,172,Coffee,2016-10-31 17:06:47,Evening,Weekday,2016-10-31,17:06:47,Deggendorf
363,173,Bread,2016-10-31 17:08:09,Evening,Weekday,2016-10-31,17:08:09,Deggendorf
364,173,Muffin,2016-10-31 17:08:09,Evening,Weekday,2016-10-31,17:08:09,Plattling
365,174,Coffee,2016-10-31 17:40:21,Evening,Weekday,2016-10-31,17:40:21,Plattling
366,175,Bread,2016-10-31 17:49:42,Evening,Weekday,2016-10-31,17:49:42,Wallersdorf
367,176,Cookies,2016-10-31 18:22:24,Evening,Weekday,2016-10-31,18:22:24,Wallersdorf
368,176,Coffee,2016-10-31 18:22:24,Evening,Weekday,2016-10-31,18:22:24,Deggendorf
369,178,Coffee,2016-01-11 07:51:20,Morning,Weekday,2016-01-11,07:51:20,Wallersdorf
370,178,Pastry,2016-01-11 07:51:20,Morning,Weekday,2016-01-11,07:51:20,Plattling
371,179,Coffee,2016-01-11 08:20:50,Morning,Weekday,2016-01-11,08:20:50,Plattling
372,179,Pastry,2016-01-11 08:20:50,Morning,Weekday,2016-01-11,08:20:50,Deggendorf
373,180,Jam,2016-01-11 08:22:28,Morning,Weekday,2016-01-11,08:22:28,Plattling
374,180,Tea,2016-01-11 08:22:28,Morning,Weekday,2016-01-11,08:22:28,Plattling
375,181,Tea,2016-01-11 08:45:20,Morning,Weekday,2016-01-11,08:45:20,Plattling
376,181,Tea,2016-01-11 08:45:20,Morning,Weekday,2016-01-11,08:45:20,Wallersdorf
377,182,Pastry,2016-01-11 09:07:47,Morning,Weekday,2016-01-11,09:07:47,Deggendorf
378,182,Pastry,2016-01-11 09:07:47,Morning,Weekday,2016-01-11,09:07:47,Plattling
379,182,Ella's Kitchen Pouches,2016-01-11 09:07:47,Morning,Weekday,2016-01-11,09:07:47,Deggendorf
380,183,Pastry,2016-01-11 09:09:26,Morning,Weekday,2016-01-11,09:09:26,Wallersdorf
381,184,Farm House,2016-01-11 09:26:03,Morning,Weekday,2016-01-11,09:26:03,Plattling
382,184,Tea,2016-01-11 09:26:03,Morning,Weekday,2016-01-11,09:26:03,Deggendorf
383,185,Tea,2016-01-11 09:29:25,Morning,Weekday,2016-01-11,09:29:25,Deggendorf
384,185,Victorian Sponge,2016-01-11 09:29:25,Morning,Weekday,2016-01-11,09:29:25,Plattling
385,186,Tea,2016-01-11 09:43:13,Morning,Weekday,2016-01-11,09:43:13,Deggendorf
386,186,Pastry,2016-01-11 09:43:13,Morning,Weekday,2016-01-11,09:43:13,Wallersdorf
387,187,Bread,2016-01-11 10:02:27,Morning,Weekday,2016-01-11,10:02:27,Deggendorf
388,188,Coffee,2016-01-11 10:04:05,Morning,Weekday,2016-01-11,10:04:05,Plattling
389,189,Bread,2016-01-11 10:29:02,Morning,Weekday,2016-01-11,10:29:02,Deggendorf
390,189,Coffee,2016-01-11 10:29:02,Morning,Weekday,2016-01-11,10:29:02,Plattling
391,190,Coffee,2016-01-11 10:34:53,Morning,Weekday,2016-01-11,10:34:53,Wallersdorf
392,190,Pastry,2016-01-11 10:34:53,Morning,Weekday,2016-01-11,10:34:53,Deggendorf
393,190,Pastry,2016-01-11 10:34:53,Morning,Weekday,2016-01-11,10:34:53,Wallersdorf
394,191,Soup,2016-01-11 10:50:50,Morning,Weekday,2016-01-11,10:50:50,Wallersdorf
395,191,Tea,2016-01-11 10:50:50,Morning,Weekday,2016-01-11,10:50:50,Wallersdorf
396,192,Bread,2016-01-11 10:56:08,Morning,Weekday,2016-01-11,10:56:08,Wallersdorf
397,193,Coffee,2016-01-11 11:00:48,Morning,Weekday,2016-01-11,11:00:48,Deggendorf
398,194,Bread,2016-01-11 11:04:36,Morning,Weekday,2016-01-11,11:04:36,Wallersdorf
399,194,Bread,2016-01-11 11:04:36,Morning,Weekday,2016-01-11,11:04:36,Deggendorf
400,195,Bread,2016-01-11 11:06:09,Morning,Weekday,2016-01-11,11:06:09,Plattling
401,195,Scandinavian,2016-01-11 11:06:09,Morning,Weekday,2016-01-11,11:06:09,Deggendorf
402,196,Bread,2016-01-11 11:08:18,Morning,Weekday,2016-01-11,11:08:18,Deggendorf
403,196,Cake,2016-01-11 11:08:18,Morning,Weekday,2016-01-11,11:08:18,Wallersdorf
404,196,Cookies,2016-01-11 11:08:18,Morning,Weekday,2016-01-11,11:08:18,Plattling
405,197,Coffee,2016-01-11 11:10:11,Morning,Weekday,2016-01-11,11:10:11,Plattling
406,197,Coffee,2016-01-11 11:10:11,Morning,Weekday,2016-01-11,11:10:11,Plattling
407,197,Tea,2016-01-11 11:10:11,Morning,Weekday,2016-01-11,11:10:11,Wallersdorf
408,198,Coffee,2016-01-11 11:11:58,Morning,Weekday,2016-01-11,11:11:58,Deggendorf
409,198,Cookies,2016-01-11 11:11:58,Morning,Weekday,2016-01-11,11:11:58,Plattling
410,199,Coffee,2016-01-11 11:13:20,Morning,Weekday,2016-01-11,11:13:20,Deggendorf
411,200,Bread,2016-01-11 11:16:30,Morning,Weekday,2016-01-11,11:16:30,Plattling
412,201,Coffee,2016-01-11 11:22:36,Morning,Weekday,2016-01-11,11:22:36,Plattling
413,201,Pastry,2016-01-11 11:22:36,Morning,Weekday,2016-01-11,11:22:36,Plattling
414,202,Coffee,2016-01-11 11:23:19,Morning,Weekday,2016-01-11,11:23:19,Wallersdorf
415,202,Coffee,2016-01-11 11:23:19,Morning,Weekday,2016-01-11,11:23:19,Plattling
416,203,Coffee,2016-01-11 11:25:53,Morning,Weekday,2016-01-11,11:25:53,Wallersdorf
417,204,Scandinavian,2016-01-11 11:30:00,Morning,Weekday,2016-01-11,11:30:00,Wallersdorf
418,204,Bread,2016-01-11 11:30:00,Morning,Weekday,2016-01-11,11:30:00,Deggendorf
419,205,Coffee,2016-01-11 11:49:31,Morning,Weekday,2016-01-11,11:49:31,Plattling
420,205,Coffee,2016-01-11 11:49:31,Morning,Weekday,2016-01-11,11:49:31,Plattling
421,205,Pastry,2016-01-11 11:49:31,Morning,Weekday,2016-01-11,11:49:31,Plattling
422,206,Scandinavian,2016-01-11 11:54:17,Morning,Weekday,2016-01-11,11:54:17,Plattling
423,206,Coffee,2016-01-11 11:54:17,Morning,Weekday,2016-01-11,11:54:17,Deggendorf
424,206,Pastry,2016-01-11 11:54:17,Morning,Weekday,2016-01-11,11:54:17,Wallersdorf
425,207,Hearty & Seasonal,2016-01-11 12:03:37,Afternoon,Weekday,2016-01-11,12:03:37,Deggendorf
426,207,Coffee,2016-01-11 12:03:37,Afternoon,Weekday,2016-01-11,12:03:37,Plattling
427,207,Muffin,2016-01-11 12:03:37,Afternoon,Weekday,2016-01-11,12:03:37,Deggendorf
428,208,Bread,2016-01-11 12:10:09,Afternoon,Weekday,2016-01-11,12:10:09,Deggendorf
429,209,Coffee,2016-01-11 12:10:38,Afternoon,Weekday,2016-01-11,12:10:38,Plattling
430,210,Scandinavian,2016-01-11 12:12:26,Afternoon,Weekday,2016-01-11,12:12:26,Plattling
431,211,Soup,2016-01-11 12:15:36,Afternoon,Weekday,2016-01-11,12:15:36,Deggendorf
432,211,Coffee,2016-01-11 12:15:36,Afternoon,Weekday,2016-01-11,12:15:36,Deggendorf
433,212,Coffee,2016-01-11 12:20:30,Afternoon,Weekday,2016-01-11,12:20:30,Plattling
434,212,Cookies,2016-01-11 12:20:30,Afternoon,Weekday,2016-01-11,12:20:30,Deggendorf
435,212,Tartine,2016-01-11 12:20:30,Afternoon,Weekday,2016-01-11,12:20:30,Wallersdorf
436,213,Bread,2016-01-11 12:22:04,Afternoon,Weekday,2016-01-11,12:22:04,Deggendorf
437,214,Bread,2016-01-11 12:26:43,Afternoon,Weekday,2016-01-11,12:26:43,Plattling
438,214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,2016-01-11,12:26:43,Deggendorf
439,214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,2016-01-11,12:26:43,Plattling
440,215,Pastry,2016-01-11 12:30:30,Afternoon,Weekday,2016-01-11,12:30:30,Wallersdorf
441,215,Coffee,2016-01-11 12:30:30,Afternoon,Weekday,2016-01-11,12:30:30,Wallersdorf
442,216,Tartine,2016-01-11 12:31:30,Afternoon,Weekday,2016-01-11,12:31:30,Wallersdorf
443,216,Coffee,2016-01-11 12:31:30,Afternoon,Weekday,2016-01-11,12:31:30,Plattling
444,217,Bread,2016-01-11 12:33:31,Afternoon,Weekday,2016-01-11,12:33:31,Plattling
445,217,Cookies,2016-01-11 12:33:31,Afternoon,Weekday,2016-01-11,12:33:31,Deggendorf
446,218,Sandwich,2016-01-11 12:37:29,Afternoon,Weekday,2016-01-11,12:37:29,Wallersdorf
447,219,Tartine,2016-01-11 12:41:16,Afternoon,Weekday,2016-01-11,12:41:16,Deggendorf
448,220,Bread,2016-01-11 12:49:16,Afternoon,Weekday,2016-01-11,12:49:16,Deggendorf
449,220,Pastry,2016-01-11 12:49:16,Afternoon,Weekday,2016-01-11,12:49:16,Deggendorf
450,221,Bread,2016-01-11 12:53:18,Afternoon,Weekday,2016-01-11,12:53:18,Wallersdorf
451,221,Scandinavian,2016-01-11 12:53:18,Afternoon,Weekday,2016-01-11,12:53:18,Deggendorf
452,222,Scandinavian,2016-01-11 13:08:46,Afternoon,Weekday,2016-01-11,13:08:46,Wallersdorf
453,223,Alfajores,2016-01-11 13:11:34,Afternoon,Weekday,2016-01-11,13:11:34,Plattling
454,223,Coffee,2016-01-11 13:11:34,Afternoon,Weekday,2016-01-11,13:11:34,Deggendorf
455,224,Coffee,2016-01-11 13:15:08,Afternoon,Weekday,2016-01-11,13:15:08,Wallersdorf
456,225,Coffee,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Deggendorf
457,225,Coke,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Deggendorf
458,225,Soup,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Wallersdorf
459,226,Cake,2016-01-11 13:21:52,Afternoon,Weekday,2016-01-11,13:21:52,Plattling
460,227,Tea,2016-01-11 13:31:35,Afternoon,Weekday,2016-01-11,13:31:35,Deggendorf
461,227,Sandwich,2016-01-11 13:31:35,Afternoon,Weekday,2016-01-11,13:31:35,Plattling
462,227,Soup,2016-01-11 13:31:35,Afternoon,Weekday,2016-01-11,13:31:35,Deggendorf
463,228,Coffee,2016-01-11 13:33:54,Afternoon,Weekday,2016-01-11,13:33:54,Deggendorf
464,229,Hearty & Seasonal,2016-01-11 13:37:48,Afternoon,Weekday,2016-01-11,13:37:48,Plattling
465,229,Bread,2016-01-11 13:37:48,Afternoon,Weekday,2016-01-11,13:37:48,Deggendorf
466,230,Alfajores,2016-01-11 13:41:53,Afternoon,Weekday,2016-01-11,13:41:53,Plattling
467,231,Cake,2016-01-11 13:45:21,Afternoon,Weekday,2016-01-11,13:45:21,Plattling
468,232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,2016-01-11,14:10:03,Deggendorf
469,232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,2016-01-11,14:10:03,Deggendorf
470,232,Bread,2016-01-11 14:10:03,Afternoon,Weekday,2016-01-11,14:10:03,Deggendorf
471,233,Coffee,2016-01-11 14:13:26,Afternoon,Weekday,2016-01-11,14:13:26,Deggendorf
472,233,Tea,2016-01-11 14:13:26,Afternoon,Weekday,2016-01-11,14:13:26,Deggendorf
473,233,Bread,2016-01-11 14:13:26,Afternoon,Weekday,2016-01-11,14:13:26,Deggendorf
474,233,Soup,2016-01-11 14:13:26,Afternoon,Weekday,2016-01-11,14:13:26,Wallersdorf
475,234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,2016-01-11,14:14:01,Deggendorf
476,234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,2016-01-11,14:14:01,Plattling
477,235,Scandinavian,2016-01-11 14:18:52,Afternoon,Weekday,2016-01-11,14:18:52,Plattling
478,236,Fudge,2016-01-11 14:22:07,Afternoon,Weekday,2016-01-11,14:22:07,Wallersdorf
479,237,Coffee,2016-01-11 14:25:14,Afternoon,Weekday,2016-01-11,14:25:14,Plattling
480,237,Sandwich,2016-01-11 14:25:14,Afternoon,Weekday,2016-01-11,14:25:14,Wallersdorf
481,238,Tea,2016-01-11 14:37:16,Afternoon,Weekday,2016-01-11,14:37:16,Wallersdorf
482,238,Bread,2016-01-11 14:37:16,Afternoon,Weekday,2016-01-11,14:37:16,Deggendorf
483,238,Cookies,2016-01-11 14:37:16,Afternoon,Weekday,2016-01-11,14:37:16,Deggendorf
484,238,Pastry,2016-01-11 14:37:16,Afternoon,Weekday,2016-01-11,14:37:16,Wallersdorf
485,239,Muffin,2016-01-11 14:37:26,Afternoon,Weekday,2016-01-11,14:37:26,Wallersdorf
486,240,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday,2016-01-11,14:42:31,Wallersdorf
487,241,Jam,2016-01-11 14:54:33,Afternoon,Weekday,2016-01-11,14:54:33,Wallersdorf
488,241,Tea,2016-01-11 14:54:33,Afternoon,Weekday,2016-01-11,14:54:33,Wallersdorf
489,242,Juice,2016-01-11 15:02:23,Afternoon,Weekday,2016-01-11,15:02:23,Plattling
490,242,Tea,2016-01-11 15:02:23,Afternoon,Weekday,2016-01-11,15:02:23,Wallersdorf
491,242,Alfajores,2016-01-11 15:02:23,Afternoon,Weekday,2016-01-11,15:02:23,Deggendorf
492,243,Cake,2016-01-11 15:18:43,Afternoon,Weekday,2016-01-11,15:18:43,Plattling
493,243,Muffin,2016-01-11 15:18:43,Afternoon,Weekday,2016-01-11,15:18:43,Wallersdorf
494,243,Coffee,2016-01-11 15:18:43,Afternoon,Weekday,2016-01-11,15:18:43,Deggendorf
495,243,Soup,2016-01-11 15:18:43,Afternoon,Weekday,2016-01-11,15:18:43,Deggendorf
496,244,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday,2016-01-11,15:33:18,Wallersdorf
497,244,Cake,2016-01-11 15:33:18,Afternoon,Weekday,2016-01-11,15:33:18,Deggendorf
498,244,Coffee,2016-01-11 15:33:18,Afternoon,Weekday,2016-01-11,15:33:18,Wallersdorf
499,245,Cake,2016-01-11 15:37:30,Afternoon,Weekday,2016-01-11,15:37:30,Plattling
500,245,Cookies,2016-01-11 15:37:30,Afternoon,Weekday,2016-01-11,15:37:30,Deggendorf
501,246,Tea,2016-01-11 15:48:44,Afternoon,Weekday,2016-01-11,15:48:44,Wallersdorf
502,246,Bread,2016-01-11 15:48:44,Afternoon,Weekday,2016-01-11,15:48:44,Wallersdorf
503,247,Alfajores,2016-01-11 16:07:11,Afternoon,Weekday,2016-01-11,16:07:11,Wallersdorf
504,247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,2016-01-11,16:07:11,Plattling
505,247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,2016-01-11,16:07:11,Wallersdorf
506,247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,2016-01-11,16:07:11,Deggendorf
507,247,Juice,2016-01-11 16:07:11,Afternoon,Weekday,2016-01-11,16:07:11,Plattling
508,248,Coffee,2016-01-11 16:08:22,Afternoon,Weekday,2016-01-11,16:08:22,Plattling
509,248,Tea,2016-01-11 16:08:22,Afternoon,Weekday,2016-01-11,16:08:22,Wallersdorf
510,248,Soup,2016-01-11 16:08:22,Afternoon,Weekday,2016-01-11,16:08:22,Deggendorf
511,249,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday,2016-01-11,16:10:03,Wallersdorf
512,250,Cookies,2016-01-11 16:10:42,Afternoon,Weekday,2016-01-11,16:10:42,Deggendorf
513,251,Coffee,2016-01-11 16:26:55,Afternoon,Weekday,2016-01-11,16:26:55,Deggendorf
514,251,Medialuna,2016-01-11 16:26:55,Afternoon,Weekday,2016-01-11,16:26:55,Deggendorf
515,252,Bread,2016-01-11 16:28:57,Afternoon,Weekday,2016-01-11,16:28:57,Plattling
516,252,Eggs,2016-01-11 16:28:57,Afternoon,Weekday,2016-01-11,16:28:57,Deggendorf
517,253,Scandinavian,2016-01-11 17:46:13,Evening,Weekday,2016-01-11,17:46:13,Deggendorf
518,254,Medialuna,2016-01-11 18:43:55,Evening,Weekday,2016-01-11,18:43:55,Deggendorf
519,255,Coffee,2016-02-11 08:02:20,Morning,Weekday,2016-02-11,08:02:20,Plattling
520,255,Coffee,2016-02-11 08:02:20,Morning,Weekday,2016-02-11,08:02:20,Wallersdorf
521,255,Pastry,2016-02-11 08:02:20,Morning,Weekday,2016-02-11,08:02:20,Wallersdorf
522,256,Coffee,2016-02-11 08:05:03,Morning,Weekday,2016-02-11,08:05:03,Deggendorf
523,256,Bread,2016-02-11 08:05:03,Morning,Weekday,2016-02-11,08:05:03,Wallersdorf
524,257,Bread,2016-02-11 08:07:05,Morning,Weekday,2016-02-11,08:07:05,Deggendorf
525,257,Coffee,2016-02-11 08:07:05,Morning,Weekday,2016-02-11,08:07:05,Plattling
526,257,Pastry,2016-02-11 08:07:05,Morning,Weekday,2016-02-11,08:07:05,Plattling
527,258,Coffee,2016-02-11 08:08:45,Morning,Weekday,2016-02-11,08:08:45,Deggendorf
528,258,Pastry,2016-02-11 08:08:45,Morning,Weekday,2016-02-11,08:08:45,Deggendorf
529,259,Pastry,2016-02-11 08:11:35,Morning,Weekday,2016-02-11,08:11:35,Deggendorf
530,260,Coffee,2016-02-11 08:12:03,Morning,Weekday,2016-02-11,08:12:03,Plattling
531,261,Coffee,2016-02-11 08:12:51,Morning,Weekday,2016-02-11,08:12:51,Wallersdorf
532,262,Coffee,2016-02-11 08:29:04,Morning,Weekday,2016-02-11,08:29:04,Plattling
533,262,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday,2016-02-11,08:29:04,Plattling
534,262,Pastry,2016-02-11 08:29:04,Morning,Weekday,2016-02-11,08:29:04,Deggendorf
535,263,Coke,2016-02-11 08:53:32,Morning,Weekday,2016-02-11,08:53:32,Deggendorf
536,264,Coffee,2016-02-11 09:02:24,Morning,Weekday,2016-02-11,09:02:24,Wallersdorf
537,264,Jam,2016-02-11 09:02:24,Morning,Weekday,2016-02-11,09:02:24,Deggendorf
